task;learner;optimizer;constants;expression;surrogate_score
10101;rf;optimistic_random_search_16;False;100 replications;0.9973378874477323
10101;rf;optimistic_random_search_32;False;100 replications;0.9977666590928898
219;knn;optimistic_random_search_2;False;100 replications;0.9766284414817668
219;knn;optimistic_random_search_4;False;100 replications;0.9982779450014914
219;knn;optimistic_random_search_8;False;100 replications;0.9993267014911974
219;knn;optimistic_random_search_16;False;100 replications;0.9996362336165481
219;knn;optimistic_random_search_32;False;100 replications;0.9997577238090193
146800;rf;optimistic_random_search_2;False;100 replications;0.7475549367775056
146800;rf;optimistic_random_search_4;False;100 replications;0.8436073167570171
146800;rf;optimistic_random_search_8;False;100 replications;0.8825258456202814
146800;rf;optimistic_random_search_16;False;100 replications;0.9215278801212731
146800;rf;optimistic_random_search_32;False;100 replications;0.936597497745624
6;rpart;optimistic_random_search_2;False;100 replications;0.6186598592720306
6;rpart;optimistic_random_search_4;False;100 replications;0.7872365684876154
6;rpart;optimistic_random_search_8;False;100 replications;0.9125092013850826
6;rpart;optimistic_random_search_16;False;100 replications;0.9578886479352465
6;rpart;optimistic_random_search_32;False;100 replications;0.976526822221241
168337;rpart;optimistic_random_search_2;False;100 replications;0.9414840722660551
168337;rpart;optimistic_random_search_4;False;100 replications;0.9659615996535527
168337;rpart;optimistic_random_search_8;False;100 replications;0.9831297733471925
168337;rpart;optimistic_random_search_16;False;100 replications;0.9883171167822189
168337;rpart;optimistic_random_search_32;False;100 replications;0.9935226853902858
32;xgboost;optimistic_random_search_2;False;100 replications;0.9740952894048333
32;xgboost;optimistic_random_search_4;False;100 replications;0.9887113065873026
32;xgboost;optimistic_random_search_8;False;100 replications;0.9954811556256591
32;xgboost;optimistic_random_search_16;False;100 replications;0.9980669710505806
32;xgboost;optimistic_random_search_32;False;100 replications;0.9990295412473109
167121;knn;optimistic_random_search_2;False;100 replications;0.9451973793753271
167121;knn;optimistic_random_search_4;False;100 replications;0.9915379739106319
167121;knn;optimistic_random_search_8;False;100 replications;0.9979579841199698
167121;knn;optimistic_random_search_16;False;100 replications;0.9990742871641817
167121;knn;optimistic_random_search_32;False;100 replications;0.999470969326377
168336;xgboost;optimistic_random_search_2;False;100 replications;0.9852602514120334
168336;xgboost;optimistic_random_search_4;False;100 replications;0.9931102256760639
168336;xgboost;optimistic_random_search_8;False;100 replications;0.9968055328593782
168336;xgboost;optimistic_random_search_16;False;100 replications;0.9980379012007226
168336;xgboost;optimistic_random_search_32;False;100 replications;0.9985728954173111
146819;xgboost;optimistic_random_search_2;False;100 replications;0.9368300239819461
146819;xgboost;optimistic_random_search_4;False;100 replications;0.9622383471343035
146819;xgboost;optimistic_random_search_8;False;100 replications;0.9772907632076725
146819;xgboost;optimistic_random_search_16;False;100 replications;0.9799174755691571
146819;xgboost;optimistic_random_search_32;False;100 replications;0.9888546221221601
167124;xgboost;optimistic_random_search_2;False;100 replications;0.9580792105865596
167124;xgboost;optimistic_random_search_4;False;100 replications;0.9680775905619012
167124;xgboost;optimistic_random_search_8;False;100 replications;0.9748268307230142
167124;xgboost;optimistic_random_search_16;False;100 replications;0.9821455709937557
167124;xgboost;optimistic_random_search_32;False;100 replications;0.9858438271419948
45;xgboost;optimistic_random_search_2;False;100 replications;0.9394859222928905
45;xgboost;optimistic_random_search_4;False;100 replications;0.9637424479045129
45;xgboost;optimistic_random_search_8;False;100 replications;0.9843832032903237
45;xgboost;optimistic_random_search_16;False;100 replications;0.991568062984408
45;xgboost;optimistic_random_search_32;False;100 replications;0.9960253941054976
146606;rpart;optimistic_random_search_2;False;100 replications;0.5110895257794434
146606;rpart;optimistic_random_search_4;False;100 replications;0.6658807629277625
146606;rpart;optimistic_random_search_8;False;100 replications;0.7425895606454129
146606;rpart;optimistic_random_search_16;False;100 replications;0.8076045776720181
146606;rpart;optimistic_random_search_32;False;100 replications;0.8606026686937271
3549;svm;optimistic_random_search_2;False;100 replications;0.8707583203581005
3549;svm;optimistic_random_search_4;False;100 replications;0.9636806271991714
3549;svm;optimistic_random_search_8;False;100 replications;0.9968320726850421
3549;svm;optimistic_random_search_16;False;100 replications;0.9982927862338598
3549;svm;optimistic_random_search_32;False;100 replications;0.9989924201035032
167140;rpart;optimistic_random_search_2;False;100 replications;0.794174774109386
167140;rpart;optimistic_random_search_4;False;100 replications;0.9150866174544035
167140;rpart;optimistic_random_search_8;False;100 replications;0.9367605929214158
167140;rpart;optimistic_random_search_16;False;100 replications;0.9657545292606428
167140;rpart;optimistic_random_search_32;False;100 replications;0.976551213366937
167125;glmnet;optimistic_random_search_2;False;100 replications;0.5590346809173696
167125;glmnet;optimistic_random_search_4;False;100 replications;0.7943219255424258
167125;glmnet;optimistic_random_search_8;False;100 replications;0.9492626924601797
167125;glmnet;optimistic_random_search_16;False;100 replications;0.9963619454275162
167125;glmnet;optimistic_random_search_32;False;100 replications;0.9990975126268676
18;rpart;optimistic_random_search_2;False;100 replications;0.9189147148391531
18;rpart;optimistic_random_search_4;False;100 replications;0.9745259963917021
18;rpart;optimistic_random_search_8;False;100 replications;0.99534765024453
18;rpart;optimistic_random_search_16;False;100 replications;0.9969669527900469
18;rpart;optimistic_random_search_32;False;100 replications;0.9981885357620258
168339;rpart;optimistic_random_search_2;False;100 replications;0.5797026981243294
168339;rpart;optimistic_random_search_4;False;100 replications;0.7103771494989715
168339;rpart;optimistic_random_search_8;False;100 replications;0.7796186890366252
168339;rpart;optimistic_random_search_16;False;100 replications;0.8721859608305076
168339;rpart;optimistic_random_search_32;False;100 replications;0.9615385854209956
3902;svm;optimistic_random_search_2;False;100 replications;0.9074303157247757
3902;svm;optimistic_random_search_4;False;100 replications;0.9465090444660272
3902;svm;optimistic_random_search_8;False;100 replications;0.9707068537750512
3902;svm;optimistic_random_search_16;False;100 replications;0.9760223749214244
3902;svm;optimistic_random_search_32;False;100 replications;0.9823297023740895
167119;glmnet;optimistic_random_search_2;False;100 replications;0.6233640126552472
167119;glmnet;optimistic_random_search_4;False;100 replications;0.846044737447702
167119;glmnet;optimistic_random_search_8;False;100 replications;0.941856133775358
167119;glmnet;optimistic_random_search_16;False;100 replications;0.9987108329968543
167119;glmnet;optimistic_random_search_32;False;100 replications;0.9995364928006873
168910;glmnet;optimistic_random_search_2;False;100 replications;0.366471263678227
168910;glmnet;optimistic_random_search_4;False;100 replications;0.682108353665889
168910;glmnet;optimistic_random_search_8;False;100 replications;0.856892746855286
168910;glmnet;optimistic_random_search_16;False;100 replications;0.9535969197518557
168910;glmnet;optimistic_random_search_32;False;100 replications;0.990890870130463
14952;rpart;optimistic_random_search_2;False;100 replications;0.8124117753300172
14952;rpart;optimistic_random_search_4;False;100 replications;0.8479485810225892
14952;rpart;optimistic_random_search_8;False;100 replications;0.9119727119895383
14952;rpart;optimistic_random_search_16;False;100 replications;0.9359077003786159
14952;rpart;optimistic_random_search_32;False;100 replications;0.9536440710035263
3903;xgboost;optimistic_random_search_2;False;100 replications;0.9799162829506147
3903;xgboost;optimistic_random_search_4;False;100 replications;0.9909384575128591
3903;xgboost;optimistic_random_search_8;False;100 replications;0.9948952769535957
3903;xgboost;optimistic_random_search_16;False;100 replications;0.9966729787905813
3903;xgboost;optimistic_random_search_32;False;100 replications;0.9973582516096154
167211;rpart;optimistic_random_search_2;False;100 replications;0.9305673766857069
167211;rpart;optimistic_random_search_4;False;100 replications;0.9615135768904841
167211;rpart;optimistic_random_search_8;False;100 replications;0.9786647884555356
167211;rpart;optimistic_random_search_16;False;100 replications;0.9853346035206233
167211;rpart;optimistic_random_search_32;False;100 replications;0.9915114905268085
3904;glmnet;optimistic_random_search_2;False;100 replications;0.5811410704441837
3904;glmnet;optimistic_random_search_4;False;100 replications;0.7713681451556265
3904;glmnet;optimistic_random_search_8;False;100 replications;0.9382589680811821
3904;glmnet;optimistic_random_search_16;False;100 replications;0.9799479337726492
3904;glmnet;optimistic_random_search_32;False;100 replications;0.9901430472897611
12;rpart;optimistic_random_search_2;False;100 replications;0.7786274629806488
12;rpart;optimistic_random_search_4;False;100 replications;0.9129081023408727
12;rpart;optimistic_random_search_8;False;100 replications;0.9471538865852825
12;rpart;optimistic_random_search_16;False;100 replications;0.9597809672926981
12;rpart;optimistic_random_search_32;False;100 replications;0.9715703829965875
168329;svm;optimistic_random_search_2;False;100 replications;0.8602924714006768
168329;svm;optimistic_random_search_4;False;100 replications;0.8793968224003085
168329;svm;optimistic_random_search_8;False;100 replications;0.9116182064511491
168329;svm;optimistic_random_search_16;False;100 replications;0.9520465804305595
168329;svm;optimistic_random_search_32;False;100 replications;0.9771443480930198
167121;xgboost;optimistic_random_search_2;False;100 replications;0.7888547148654955
167121;xgboost;optimistic_random_search_4;False;100 replications;0.8456147936825316
167121;xgboost;optimistic_random_search_8;False;100 replications;0.8953219636642222
167121;xgboost;optimistic_random_search_16;False;100 replications;0.933395243214315
167121;xgboost;optimistic_random_search_32;False;100 replications;0.9528222210980845
9946;knn;optimistic_random_search_2;False;100 replications;0.904523054866833
9946;knn;optimistic_random_search_4;False;100 replications;0.9769338885228612
9946;knn;optimistic_random_search_8;False;100 replications;0.9984578262520071
9946;knn;optimistic_random_search_16;False;100 replications;0.9995871669401446
9946;knn;optimistic_random_search_32;False;100 replications;0.9998247631628281
167124;knn;optimistic_random_search_2;False;100 replications;0.881114508230837
167124;knn;optimistic_random_search_4;False;100 replications;0.9274107304050405
167124;knn;optimistic_random_search_8;False;100 replications;0.9720554431550527
167124;knn;optimistic_random_search_16;False;100 replications;0.9825389998364022
167124;knn;optimistic_random_search_32;False;100 replications;0.9904594878895037
3549;knn;optimistic_random_search_2;False;100 replications;0.9183271120347887
3549;knn;optimistic_random_search_4;False;100 replications;0.9986479780872269
3549;knn;optimistic_random_search_8;False;100 replications;0.9991618281249938
3549;knn;optimistic_random_search_16;False;100 replications;0.9994251580674937
3549;knn;optimistic_random_search_32;False;100 replications;0.999653144363259
168909;rpart;optimistic_random_search_2;False;100 replications;0.8502885397799241
168909;rpart;optimistic_random_search_4;False;100 replications;0.9327523180348934
168909;rpart;optimistic_random_search_8;False;100 replications;0.9621106764099764
168909;rpart;optimistic_random_search_16;False;100 replications;0.9751955595128763
168909;rpart;optimistic_random_search_32;False;100 replications;0.9823711561039968
3481;rf;optimistic_random_search_2;False;100 replications;0.8578891256297028
3481;rf;optimistic_random_search_4;False;100 replications;0.9194210734238609
3481;rf;optimistic_random_search_8;False;100 replications;0.9496644149036687
3481;rf;optimistic_random_search_16;False;100 replications;0.9664021432501122
3481;rf;optimistic_random_search_32;False;100 replications;0.9766170257048802
167141;svm;optimistic_random_search_2;False;100 replications;0.6452322894779661
167141;svm;optimistic_random_search_4;False;100 replications;0.7601987027705739
167141;svm;optimistic_random_search_8;False;100 replications;0.8456050492817634
167141;svm;optimistic_random_search_16;False;100 replications;0.9022765311395079
167141;svm;optimistic_random_search_32;False;100 replications;0.9537207169797702
3560;knn;optimistic_random_search_2;False;100 replications;0.9655130870979188
3560;knn;optimistic_random_search_4;False;100 replications;0.9929943010893312
3560;knn;optimistic_random_search_8;False;100 replications;0.9981028406377548
3560;knn;optimistic_random_search_16;False;100 replications;0.9992916377798202
3560;knn;optimistic_random_search_32;False;100 replications;0.999589600371616
9971;xgboost;optimistic_random_search_2;False;100 replications;0.9940683371823615
9971;xgboost;optimistic_random_search_4;False;100 replications;0.9962688667197623
9971;xgboost;optimistic_random_search_8;False;100 replications;0.9973473475530245
9971;xgboost;optimistic_random_search_16;False;100 replications;0.9986439477892419
9971;xgboost;optimistic_random_search_32;False;100 replications;0.9991716482308192
53;xgboost;optimistic_random_search_2;False;100 replications;0.9739929806023845
53;xgboost;optimistic_random_search_4;False;100 replications;0.9830810628491917
53;xgboost;optimistic_random_search_8;False;100 replications;0.9897873737973754
53;xgboost;optimistic_random_search_16;False;100 replications;0.9936300017762987
53;xgboost;optimistic_random_search_32;False;100 replications;0.9967487745411643
168868;rpart;optimistic_random_search_2;False;100 replications;0.7955713079548802
168868;rpart;optimistic_random_search_4;False;100 replications;0.9257174312636195
168868;rpart;optimistic_random_search_8;False;100 replications;0.9501314178474679
168868;rpart;optimistic_random_search_16;False;100 replications;0.9679887448072653
168868;rpart;optimistic_random_search_32;False;100 replications;0.975631606129394
146825;rf;optimistic_random_search_2;False;100 replications;0.9383579235723336
146825;rf;optimistic_random_search_4;False;100 replications;0.9590958599691161
146825;rf;optimistic_random_search_8;False;100 replications;0.9736224933220986
146825;rf;optimistic_random_search_16;False;100 replications;0.9802477472986524
146825;rf;optimistic_random_search_32;False;100 replications;0.9859465818068736
146818;knn;optimistic_random_search_2;False;100 replications;0.9908963086353312
146818;knn;optimistic_random_search_4;False;100 replications;0.9974842592075644
146818;knn;optimistic_random_search_8;False;100 replications;0.9992272176825909
146818;knn;optimistic_random_search_16;False;100 replications;0.9995593835546067
146818;knn;optimistic_random_search_32;False;100 replications;0.999692538481021
146822;rf;optimistic_random_search_2;False;100 replications;0.939223074366436
146822;rf;optimistic_random_search_4;False;100 replications;0.9603310125140875
146822;rf;optimistic_random_search_8;False;100 replications;0.9751642736265551
146822;rf;optimistic_random_search_16;False;100 replications;0.9811617733763524
146822;rf;optimistic_random_search_32;False;100 replications;0.9861435773494139
9960;rf;optimistic_random_search_2;False;100 replications;0.8666419361293545
9960;rf;optimistic_random_search_4;False;100 replications;0.9441985148571567
9960;rf;optimistic_random_search_8;False;100 replications;0.9718524255499683
9960;rf;optimistic_random_search_16;False;100 replications;0.9862780213674401
9960;rf;optimistic_random_search_32;False;100 replications;0.9923089478607879
189928;knn;optimistic_random_search_2;False;100 replications;0.9773147897540696
189928;knn;optimistic_random_search_4;False;100 replications;0.9964131587516667
189928;knn;optimistic_random_search_8;False;100 replications;0.9986649928004523
189928;knn;optimistic_random_search_16;False;100 replications;0.9994683721529234
189928;knn;optimistic_random_search_32;False;100 replications;0.9997803217604521
14969;svm;optimistic_random_search_2;False;100 replications;0.5865252538493526
14969;svm;optimistic_random_search_4;False;100 replications;0.6785065448978623
14969;svm;optimistic_random_search_8;False;100 replications;0.7927968574107145
14969;svm;optimistic_random_search_16;False;100 replications;0.8822907174422423
14969;svm;optimistic_random_search_32;False;100 replications;0.9234765894383323
22;rf;optimistic_random_search_2;False;100 replications;0.9434100894837097
22;rf;optimistic_random_search_4;False;100 replications;0.9660737536142422
22;rf;optimistic_random_search_8;False;100 replications;0.9736994654117556
22;rf;optimistic_random_search_16;False;100 replications;0.9867275488769149
22;rf;optimistic_random_search_32;False;100 replications;0.9912085387843445
9910;knn;optimistic_random_search_2;False;100 replications;0.9940842959629037
9910;knn;optimistic_random_search_4;False;100 replications;0.9988671668515231
9910;knn;optimistic_random_search_8;False;100 replications;0.9994106871526053
9910;knn;optimistic_random_search_16;False;100 replications;0.9996631087475687
9910;knn;optimistic_random_search_32;False;100 replications;0.9997812862341239
3022;rpart;optimistic_random_search_2;False;100 replications;0.8606077593190717
3022;rpart;optimistic_random_search_4;False;100 replications;0.9366040672691875
3022;rpart;optimistic_random_search_8;False;100 replications;0.956516514168413
3022;rpart;optimistic_random_search_16;False;100 replications;0.9735502478870625
3022;rpart;optimistic_random_search_32;False;100 replications;0.9841138397870046
10101;rpart;optimistic_random_search_2;False;100 replications;0.962056346776297
10101;rpart;optimistic_random_search_4;False;100 replications;0.9899404302015523
10101;rpart;optimistic_random_search_8;False;100 replications;0.9979770068381094
10101;rpart;optimistic_random_search_16;False;100 replications;0.9988463528429837
10101;rpart;optimistic_random_search_32;False;100 replications;0.9992410077094344
53;svm;optimistic_random_search_2;False;100 replications;0.6627683385357648
53;svm;optimistic_random_search_4;False;100 replications;0.787638494691381
53;svm;optimistic_random_search_8;False;100 replications;0.9080131608008867
53;svm;optimistic_random_search_16;False;100 replications;0.9507919979163872
53;svm;optimistic_random_search_32;False;100 replications;0.973684082883839
146822;knn;optimistic_random_search_2;False;100 replications;0.8928025035741619
146822;knn;optimistic_random_search_4;False;100 replications;0.9822486054154119
146822;knn;optimistic_random_search_8;False;100 replications;0.9989552153127108
146822;knn;optimistic_random_search_16;False;100 replications;0.9995454082206078
146822;knn;optimistic_random_search_32;False;100 replications;0.999748971628842
146825;knn;optimistic_random_search_2;False;100 replications;0.9445560219633198
146825;knn;optimistic_random_search_4;False;100 replications;0.9887447219094857
146825;knn;optimistic_random_search_8;False;100 replications;0.9957949004839722
146825;knn;optimistic_random_search_16;False;100 replications;0.9976562501193921
146825;knn;optimistic_random_search_32;False;100 replications;0.9987765497311278
31;rpart;optimistic_random_search_2;False;100 replications;0.9790353066790223
31;rpart;optimistic_random_search_4;False;100 replications;0.9919785566949052
31;rpart;optimistic_random_search_8;False;100 replications;0.995323808712966
31;rpart;optimistic_random_search_16;False;100 replications;0.9964265570501528
31;rpart;optimistic_random_search_32;False;100 replications;0.9976691483471929
11;glmnet;optimistic_random_search_2;False;100 replications;0.5665094255791254
11;glmnet;optimistic_random_search_4;False;100 replications;0.8209034328815021
11;glmnet;optimistic_random_search_8;False;100 replications;0.9407462718150321
11;glmnet;optimistic_random_search_16;False;100 replications;0.9804304781292232
11;glmnet;optimistic_random_search_32;False;100 replications;0.9961112367095124
9978;glmnet;optimistic_random_search_2;False;100 replications;0.557386351042115
9978;glmnet;optimistic_random_search_4;False;100 replications;0.695308707355875
9978;glmnet;optimistic_random_search_8;False;100 replications;0.9094452124524794
9978;glmnet;optimistic_random_search_16;False;100 replications;0.9685931545190969
9978;glmnet;optimistic_random_search_32;False;100 replications;0.9885078588821087
14969;rpart;optimistic_random_search_2;False;100 replications;0.9582384970085717
14969;rpart;optimistic_random_search_4;False;100 replications;0.9713545726566122
14969;rpart;optimistic_random_search_8;False;100 replications;0.9810932405002921
14969;rpart;optimistic_random_search_16;False;100 replications;0.9854074420684076
14969;rpart;optimistic_random_search_32;False;100 replications;0.9891356483089705
146607;knn;optimistic_random_search_2;False;100 replications;0.9930300511476563
146607;knn;optimistic_random_search_4;False;100 replications;0.9980197005459857
146607;knn;optimistic_random_search_8;False;100 replications;0.999384690072421
146607;knn;optimistic_random_search_16;False;100 replications;0.9997303049660411
146607;knn;optimistic_random_search_32;False;100 replications;0.9998443488812415
168330;rf;optimistic_random_search_2;False;100 replications;0.9004380175461547
168330;rf;optimistic_random_search_4;False;100 replications;0.9348222692678262
168330;rf;optimistic_random_search_8;False;100 replications;0.9510754038126281
168330;rf;optimistic_random_search_16;False;100 replications;0.9630921947059619
168330;rf;optimistic_random_search_32;False;100 replications;0.9714978600376476
168912;knn;optimistic_random_search_2;False;100 replications;0.9914562353020752
168912;knn;optimistic_random_search_4;False;100 replications;0.9973644963259332
168912;knn;optimistic_random_search_8;False;100 replications;0.998777636212658
168912;knn;optimistic_random_search_16;False;100 replications;0.9995145056128674
168912;knn;optimistic_random_search_32;False;100 replications;0.9997174629163141
24;rpart;optimistic_random_search_2;False;100 replications;0.9418911504952195
24;rpart;optimistic_random_search_4;False;100 replications;0.9647739846747838
24;rpart;optimistic_random_search_8;False;100 replications;0.9725630629072392
24;rpart;optimistic_random_search_16;False;100 replications;0.9813080781831688
24;rpart;optimistic_random_search_32;False;100 replications;0.9872124996092185
3560;xgboost;optimistic_random_search_2;False;100 replications;0.998958706763779
3560;xgboost;optimistic_random_search_4;False;100 replications;0.9990854726748504
3560;xgboost;optimistic_random_search_8;False;100 replications;0.9992569260769092
3560;xgboost;optimistic_random_search_16;False;100 replications;0.9994132919861777
3560;xgboost;optimistic_random_search_32;False;100 replications;0.9995411601538408
28;rpart;optimistic_random_search_2;False;100 replications;0.7872913961608464
28;rpart;optimistic_random_search_4;False;100 replications;0.9039644453164005
28;rpart;optimistic_random_search_8;False;100 replications;0.9476145193105064
28;rpart;optimistic_random_search_16;False;100 replications;0.9645884495165354
28;rpart;optimistic_random_search_32;False;100 replications;0.977216917826607
189927;rf;optimistic_random_search_2;False;100 replications;0.9887656397067702
189927;rf;optimistic_random_search_4;False;100 replications;0.9933860081955227
189927;rf;optimistic_random_search_8;False;100 replications;0.995936537288622
189927;rf;optimistic_random_search_16;False;100 replications;0.997529490728716
189927;rf;optimistic_random_search_32;False;100 replications;0.9980631585610331
3510;rf;optimistic_random_search_2;False;100 replications;0.8651718790713435
3510;rf;optimistic_random_search_4;False;100 replications;0.8995583468844205
3510;rf;optimistic_random_search_8;False;100 replications;0.9187890390775005
3510;rf;optimistic_random_search_16;False;100 replications;0.9459417177070892
3510;rf;optimistic_random_search_32;False;100 replications;0.9576460346338119
3481;knn;optimistic_random_search_2;False;100 replications;0.985639903014041
3481;knn;optimistic_random_search_4;False;100 replications;0.9935276856574556
3481;knn;optimistic_random_search_8;False;100 replications;0.9961038830763198
3481;knn;optimistic_random_search_16;False;100 replications;0.997000032894662
3481;knn;optimistic_random_search_32;False;100 replications;0.9980636065528731
3913;rf;optimistic_random_search_2;False;100 replications;0.9883583549062496
3913;rf;optimistic_random_search_4;False;100 replications;0.9939420583069922
3913;rf;optimistic_random_search_8;False;100 replications;0.9965077083552142
3913;rf;optimistic_random_search_16;False;100 replications;0.9976462204683928
3913;rf;optimistic_random_search_32;False;100 replications;0.9983224483557943
9977;rpart;optimistic_random_search_2;False;100 replications;0.7893009362340436
9977;rpart;optimistic_random_search_4;False;100 replications;0.8691933160880915
9977;rpart;optimistic_random_search_8;False;100 replications;0.9155536945096909
9977;rpart;optimistic_random_search_16;False;100 replications;0.9390723966047897
9977;rpart;optimistic_random_search_32;False;100 replications;0.9613766918980781
125921;svm;optimistic_random_search_2;False;100 replications;0.8528294652964858
125921;svm;optimistic_random_search_4;False;100 replications;0.9092200811543134
125921;svm;optimistic_random_search_8;False;100 replications;0.9410652762213312
125921;svm;optimistic_random_search_16;False;100 replications;0.9590977652458748
125921;svm;optimistic_random_search_32;False;100 replications;0.97314084323781
146212;knn;optimistic_random_search_2;False;100 replications;0.9926274065236845
146212;knn;optimistic_random_search_4;False;100 replications;0.9994281562986902
146212;knn;optimistic_random_search_8;False;100 replications;0.9997338239421815
146212;knn;optimistic_random_search_16;False;100 replications;0.9998309503532485
146212;knn;optimistic_random_search_32;False;100 replications;0.9998820344127967
168909;svm;optimistic_random_search_2;False;100 replications;0.8932954768421585
168909;svm;optimistic_random_search_4;False;100 replications;0.9299348834852692
168909;svm;optimistic_random_search_8;False;100 replications;0.9596344347994825
168909;svm;optimistic_random_search_16;False;100 replications;0.9834873672648693
168909;svm;optimistic_random_search_32;False;100 replications;0.9950074378084836
11;rf;optimistic_random_search_2;False;100 replications;0.9126749132939399
11;rf;optimistic_random_search_4;False;100 replications;0.9359941634889043
11;rf;optimistic_random_search_8;False;100 replications;0.9518667934783225
11;rf;optimistic_random_search_16;False;100 replications;0.966627785007918
11;rf;optimistic_random_search_32;False;100 replications;0.9779062570596089
9957;xgboost;optimistic_random_search_2;False;100 replications;0.9839795749659942
9957;xgboost;optimistic_random_search_4;False;100 replications;0.9901013915237925
9957;xgboost;optimistic_random_search_8;False;100 replications;0.9945383904819703
9957;xgboost;optimistic_random_search_16;False;100 replications;0.9962621065307729
9957;xgboost;optimistic_random_search_32;False;100 replications;0.9977817713803172
3485;glmnet;optimistic_random_search_2;False;100 replications;0.5743852427102665
3485;glmnet;optimistic_random_search_4;False;100 replications;0.8055152710665056
3485;glmnet;optimistic_random_search_8;False;100 replications;0.8878767713418212
3485;glmnet;optimistic_random_search_16;False;100 replications;0.9855736220250485
3485;glmnet;optimistic_random_search_32;False;100 replications;0.9906391029608278
189924;glmnet;optimistic_random_search_2;False;100 replications;0.4737617080081549
189924;glmnet;optimistic_random_search_4;False;100 replications;0.6975313774020782
189924;glmnet;optimistic_random_search_8;False;100 replications;0.8981093652506326
189924;glmnet;optimistic_random_search_16;False;100 replications;0.9673510535069866
189924;glmnet;optimistic_random_search_32;False;100 replications;0.9933246422910398
45;rf;optimistic_random_search_2;False;100 replications;0.8142442937417721
45;rf;optimistic_random_search_4;False;100 replications;0.9084109388829608
45;rf;optimistic_random_search_8;False;100 replications;0.94079683070692
45;rf;optimistic_random_search_16;False;100 replications;0.9701966243486173
45;rf;optimistic_random_search_32;False;100 replications;0.9801473086468736
146800;xgboost;optimistic_random_search_2;False;100 replications;0.9540357445203207
146800;xgboost;optimistic_random_search_4;False;100 replications;0.9643769297927988
146800;xgboost;optimistic_random_search_8;False;100 replications;0.982639090817611
146800;xgboost;optimistic_random_search_16;False;100 replications;0.9912977264180297
146800;xgboost;optimistic_random_search_32;False;100 replications;0.9949648536773134
2073;knn;optimistic_random_search_2;False;100 replications;0.9493339655154364
2073;knn;optimistic_random_search_4;False;100 replications;0.9877905814869239
2073;knn;optimistic_random_search_8;False;100 replications;0.9941956021933192
2073;knn;optimistic_random_search_16;False;100 replications;0.9976539900972945
2073;knn;optimistic_random_search_32;False;100 replications;0.9987145095294884
14954;svm;optimistic_random_search_2;False;100 replications;0.8350801154391284
14954;svm;optimistic_random_search_4;False;100 replications;0.8893332963541547
14954;svm;optimistic_random_search_8;False;100 replications;0.9143228004621855
14954;svm;optimistic_random_search_16;False;100 replications;0.942777479896605
14954;svm;optimistic_random_search_32;False;100 replications;0.9670216916731783
146817;svm;optimistic_random_search_2;False;100 replications;0.7410921880739255
146817;svm;optimistic_random_search_4;False;100 replications;0.8853495850174725
146817;svm;optimistic_random_search_8;False;100 replications;0.916005692404578
146817;svm;optimistic_random_search_16;False;100 replications;0.9541174493083205
146817;svm;optimistic_random_search_32;False;100 replications;0.9700371610289586
146195;knn;optimistic_random_search_2;False;100 replications;0.9935479581936428
146195;knn;optimistic_random_search_4;False;100 replications;0.9958312783748862
146195;knn;optimistic_random_search_8;False;100 replications;0.9981742373773262
146195;knn;optimistic_random_search_16;False;100 replications;0.9988103374109605
146195;knn;optimistic_random_search_32;False;100 replications;0.9992402287245175
49;rf;optimistic_random_search_2;False;100 replications;0.40617458943569856
49;rf;optimistic_random_search_4;False;100 replications;0.5815825451959314
49;rf;optimistic_random_search_8;False;100 replications;0.6702927111929255
49;rf;optimistic_random_search_16;False;100 replications;0.7528167494444666
49;rf;optimistic_random_search_32;False;100 replications;0.8332635476631678
167211;svm;optimistic_random_search_2;False;100 replications;0.7583043971573118
167211;svm;optimistic_random_search_4;False;100 replications;0.9133340266626956
167211;svm;optimistic_random_search_8;False;100 replications;0.9557083129866765
167211;svm;optimistic_random_search_16;False;100 replications;0.9688989600904179
167211;svm;optimistic_random_search_32;False;100 replications;0.9795682898462859
3902;rpart;optimistic_random_search_2;False;100 replications;0.9511942685939867
3902;rpart;optimistic_random_search_4;False;100 replications;0.9835464488380592
3902;rpart;optimistic_random_search_8;False;100 replications;0.9917632843339803
3902;rpart;optimistic_random_search_16;False;100 replications;0.9973790125438677
3902;rpart;optimistic_random_search_32;False;100 replications;0.9990240838609036
190412;glmnet;optimistic_random_search_2;False;100 replications;0.5024405797832633
190412;glmnet;optimistic_random_search_4;False;100 replications;0.6262744761000071
190412;glmnet;optimistic_random_search_8;False;100 replications;0.7618302889386471
190412;glmnet;optimistic_random_search_16;False;100 replications;0.8405347246305093
190412;glmnet;optimistic_random_search_32;False;100 replications;0.9168233917362133
146195;svm;optimistic_random_search_2;False;100 replications;0.6496539108869144
146195;svm;optimistic_random_search_4;False;100 replications;0.7391267850669928
146195;svm;optimistic_random_search_8;False;100 replications;0.8198358927949434
146195;svm;optimistic_random_search_16;False;100 replications;0.8969878954678783
146195;svm;optimistic_random_search_32;False;100 replications;0.9392678385648996
3918;svm;optimistic_random_search_2;False;100 replications;0.624757187625369
3918;svm;optimistic_random_search_4;False;100 replications;0.6926388543308124
3918;svm;optimistic_random_search_8;False;100 replications;0.7681912972816936
3918;svm;optimistic_random_search_16;False;100 replications;0.8455588845183104
3918;svm;optimistic_random_search_32;False;100 replications;0.9145577187393625
2079;svm;optimistic_random_search_2;False;100 replications;0.7505569508876466
