task;learner;optimizer;constants;expression;surrogate_score
167121;rpart;mupluslambda;False;make_tuple(if_gt(mcp, 0.015588579485986572, min(0.0004296368467014812, add(mkd, mkd)), 0.01028920593223295), 23, add(min(min(14, p), sub(add(0.11466841350294851, m), mcp)), add(add(m, min(po, mul(xvar, m))), max(m, 20))), 46);0.7723
168339;rpart;mupluslambda;False;make_tuple(min(mul(mkd, 0.21102830670186415), 0.00042590906307253296), 24, max(8, mul(if_gt(rc, pow(mcp, 0.010638497694976275), mcp, min(po, 9)), add(m, add(add(rc, mcp), rc)))), 41);0.9124
28;rpart;mupluslambda;False;make_tuple(min(0.00042602443975721854, truediv(mkd, 3)), 19, max(16, add(mul(truediv(xvar, mcp), 8), 12)), min(55, add(p, 7)));0.9654
3512;rpart;mupluslambda;False;make_tuple(min(0.00042602443975721854, truediv(mkd, 3)), 19, max(16, add(mul(truediv(xvar, mcp), 8), 12)), min(55, add(p, 7)));0.9349
219;rpart;mupluslambda;False;make_tuple(0.0004286314550875781, 21, min(add(12, mul(mul(add(m, rc), 7), xvar)), 94), sub(truediv(p, 0.7082834442480558), po));0.8857
43;rpart;mupluslambda;False;make_tuple(0.00043023551996023633, 19, add(mul(m, 5), 7), p);0.9786
10101;rpart;mupluslambda;False;make_tuple(if_gt(0.018674344165760626, mcp, 0.010171982590358127, 0.0004316057330737915), 18, add(17, mul(sub(m, 2), mul(8, xvar))), p);0.9623
146606;rpart;mupluslambda;False;make_tuple(if_gt(39, m, 0, 0.010283873683816029), 14, sub(add(m, add(pow(if_gt(0.9992959583113494, rc, m, mkd), pow(0.5724074187304597, rc)), sub(37, rc))), mul(29, mcp)), max(min(82, add(15, p)), 43));0.9664
168329;rpart;mupluslambda;False;make_tuple(if_gt(39, m, 0, 0.010283873683816029), 14, sub(add(m, add(pow(if_gt(0.9992959583113494, rc, m, mkd), pow(0.5724074187304597, rc)), sub(37, rc))), mul(29, mcp)), max(min(82, add(15, p)), 43));0.9862
9970;rpart;mupluslambda;False;make_tuple(0.0004286314550875781, 21, min(add(12, mul(mul(add(m, rc), 7), xvar)), 94), sub(truediv(p, 0.7082834442480558), po));0.9796
10090;rpart;mupluslambda;False;make_tuple(if_gt(0.018674344165760626, mcp, 0.010171982590358127, 0.0004260412379691658), 18, add(17, mul(sub(m, 2), mul(8, xvar))), truediv(p, 0.777016847329425));0.8242
9952;rpart;mupluslambda;False;make_tuple(min(0.0004274532595334053, truediv(mkd, 3)), sub(20, mcp), max(8, mul(add(m, rc), if_gt(rc, 0.9968931765164768, 0.21870206526329328, sub(9, mcp)))), mul(mcp, truediv(p, 0.5153959593929063)));0.9705
9986;rpart;mupluslambda;False;make_tuple(min(0.00042602443975721854, truediv(mkd, 3)), 19, max(16, add(mul(truediv(xvar, mcp), 8), 12)), min(55, add(p, 7)));0.9937
10093;rpart;mupluslambda;False;make_tuple(if_gt(39, m, 0, 0.010283873683816029), 14, sub(add(m, add(pow(if_gt(0.9992959583113494, rc, m, mkd), pow(0.5724074187304597, rc)), sub(37, rc))), mul(29, mcp)), max(min(82, add(15, p)), 43));0.8010
146817;rpart;mupluslambda;False;make_tuple(0.00042714263143265495, 20, max(8, mul(if_gt(rc, 0.9970366698158472, mkd, 9), m)), 41);0.9531
167124;rpart;mupluslambda;False;make_tuple(min(truediv(xvar, max(107, po)), 0.00043196843576987523), 23, min(max(74, m), if_gt(rc, 0.9956806400805625, 8, mul(9, add(m, rc)))), 41);0.7229
16;rpart;mupluslambda;False;make_tuple(0.00042590075969497587, 20, add(add(22, m), m), 48);0.9549
146195;rpart;mupluslambda;False;make_tuple(0.00042590075969497587, 20, add(add(22, m), m), 48);0.8328
3560;rpart;mupluslambda;False;make_tuple(0.00042590075969497587, 23, sub(add(add(35, m), m), truediv(add(mkd, pow(rc, 99)), mul(mcp, 0.06382221859559142))), 36);0.3983
9981;rpart;mupluslambda;False;make_tuple(min(truediv(xvar, max(107, po)), 0.00043196843576987523), 23, min(max(74, m), if_gt(rc, 0.9956806400805625, 8, mul(9, add(m, rc)))), 41);0.4888
53;svm;mupluslambda;False;make_tuple(mul(if_gt(0.5109620985849945, mkd, min(m, po), mul(20490, 31)), 3), max(mkd, truediv(mkd, add(truediv(truediv(mkd, mcp), 0.548513120177716), xvar))));0.9798
22;svm;mupluslambda;False;make_tuple(min(truediv(m, min(if_gt(po, p, 96, 0.33889661298418533), pow(xvar, rc))), p), max(truediv(mcp, mul(if_gt(mcp, rc, xvar, 1), sub(po, m))), mkd));0.9939
2073;svm;mupluslambda;False;make_tuple(pow(add(po, 3), max(0.5540634786281636, mul(truediv(4, xvar), mkd))), truediv(mkd, add(truediv(mul(mkd, pow(rc, 7)), 0.1369781506160084), sub(xvar, truediv(mkd, 0.6027727043229774)))));0.9666
18;svm;mupluslambda;False;make_tuple(pow(add(po, 3), max(0.5540634786281636, mul(truediv(4, xvar), mkd))), truediv(mkd, add(truediv(mul(mkd, pow(rc, 7)), 0.1369781506160084), sub(xvar, truediv(mkd, 0.6027727043229774)))));0.9911
9977;svm;mupluslambda;False;make_tuple(min(truediv(max(if_gt(p, 808, 2, add(2, m)), 5), mcp), po), truediv(mkd, add(xvar, if_gt(mkd, 0.014679533584859942, sub(if_gt(mcp, 0.28605089205886886, 0.0017999954822621865, mcp), 0.06894257634621663), xvar))));0.9994
28;svm;mupluslambda;False;make_tuple(pow(add(po, 3), max(0.5540634786281636, mul(truediv(4, xvar), mkd))), truediv(mkd, add(truediv(mul(mkd, pow(rc, 7)), 0.1369781506160084), sub(xvar, truediv(mkd, 0.6027727043229774)))));0.9998
6;svm;mupluslambda;False;make_tuple(min(po, add(pow(m, add(mul(mkd, 9), add(0.624339729945963, xvar))), 3)), truediv(mkd, add(sub(xvar, mkd), mul(4, mul(mkd, rc)))));0.9884
3549;svm;mupluslambda;False;make_tuple(min(truediv(max(if_gt(p, 808, 2, add(2, m)), 5), mcp), po), truediv(mkd, add(xvar, if_gt(mkd, 0.014679533584859942, sub(if_gt(mcp, 0.28605089205886886, 0.0017999954822621865, mcp), 0.06894257634621663), xvar))));0.9991
125922;svm;mupluslambda;False;make_tuple(if_gt(0.21662398550126022, mkd, sub(truediv(4, add(mkd, min(mcp, xvar))), 2), mul(395, po)), if_gt(0.2775274806343469, xvar, 0.025778856442959113, if_gt(mkd, if_gt(p, m, 0.04025231883928581, 1), truediv(po, 7), mkd)));0.9998
146195;svm;mupluslambda;False;make_tuple(pow(add(po, 3), max(0.5540634786281636, mul(truediv(4, xvar), mkd))), truediv(mkd, add(truediv(mul(mkd, pow(rc, 7)), 0.1369781506160084), sub(xvar, truediv(mkd, 0.6027727043229774)))));0.8021
32;svm;mupluslambda;False;make_tuple(min(po, add(pow(m, add(mul(mkd, 9), add(0.624339729945963, xvar))), 3)), truediv(mkd, add(sub(xvar, mkd), mul(4, mul(mkd, rc)))));0.9975
3918;svm;mupluslambda;False;make_tuple(if_gt(0.21662398550126022, mkd, sub(truediv(4, add(mkd, min(mcp, xvar))), 2), mul(395, po)), if_gt(0.2775274806343469, xvar, 0.025778856442959113, if_gt(mkd, if_gt(p, m, 0.04025231883928581, 1), truediv(po, 7), mkd)));0.8878
9986;svm;mupluslambda;False;make_tuple(pow(add(po, 3), max(0.5540634786281636, mul(truediv(4, xvar), mkd))), truediv(mkd, add(truediv(mul(mkd, pow(rc, 7)), 0.1369781506160084), sub(xvar, truediv(mkd, 0.6027727043229774)))));0.9978
167141;svm;mupluslambda;False;make_tuple(pow(add(po, 3), max(0.5540634786281636, mul(truediv(4, xvar), mkd))), truediv(mkd, add(truediv(mul(mkd, pow(rc, 7)), 0.1369781506160084), sub(xvar, truediv(mkd, 0.6027727043229774)))));0.9816
3493;svm;mupluslambda;False;make_tuple(min(truediv(m, min(if_gt(po, p, 96, 0.33889661298418533), pow(xvar, rc))), p), max(truediv(mcp, mul(if_gt(mcp, rc, xvar, 1), sub(po, m))), mkd));0.1892
11;svm;mupluslambda;False;make_tuple(min(truediv(m, min(if_gt(po, p, 96, 0.33889661298418533), pow(xvar, rc))), p), max(truediv(mcp, mul(if_gt(mcp, rc, xvar, 1), sub(po, m))), mkd));0.8660
9976;svm;mupluslambda;False;make_tuple(min(truediv(max(if_gt(p, 808, 2, add(2, m)), 5), mcp), po), truediv(mkd, add(xvar, if_gt(mkd, 0.014679533584859942, sub(if_gt(mcp, 0.28605089205886886, 0.0017999954822621865, mcp), 0.06894257634621663), xvar))));0.4757
168911;svm;mupluslambda;False;make_tuple(mul(if_gt(0.5109620985849945, mkd, min(m, po), mul(20490, 31)), 3), max(mkd, truediv(mkd, add(truediv(truediv(mkd, mcp), 0.548513120177716), xvar))));0.9446
3485;svm;mupluslambda;False;make_tuple(if_gt(0.21662398550126022, mkd, sub(truediv(4, add(mkd, min(mcp, xvar))), 2), mul(395, po)), if_gt(0.2775274806343469, xvar, 0.025778856442959113, if_gt(mkd, if_gt(p, m, 0.04025231883928581, 1), truediv(po, 7), mkd)));0.8040
146800;svm;mupluslambda;False;make_tuple(min(truediv(max(if_gt(p, 808, 2, add(2, m)), 5), mcp), po), truediv(mkd, add(xvar, if_gt(mkd, 0.014679533584859942, sub(if_gt(mcp, 0.28605089205886886, 0.0017999954822621865, mcp), 0.06894257634621663), xvar))));0.9999
190411;svm;mupluslambda;False;make_tuple(max(if_gt(mkd, 0.23666584003761273, truediv(n, 0.0007515367923285956), if_gt(679, n, 66, 5)), min(p, mul(m, add(0.5813419534767555, min(4, m))))), truediv(mkd, max(xvar, 0.0004359553001912531)));0.9269
146818;svm;mupluslambda;False;make_tuple(if_gt(xvar, 0.27690541750264397, add(pow(po, add(mul(3, mkd), 0.5489032862575246)), min(m, p)), 46), add(truediv(add(add(mkd, mkd), add(pow(rc, 32), min(mcp, 0.1305947286310872))), po), mkd));0.9857
14;svm;mupluslambda;False;make_tuple(max(truediv(if_gt(8, po, max(168, m), sub(m, xvar)), add(0.24146415419195716, mkd)), pow(51, rc)), truediv(mkd, pow(add(xvar, 0.001121179539294604), pow(rc, 11))));0.9958
43;svm;mupluslambda;False;make_tuple(if_gt(mkd, 0.07148736370366278, 3, truediv(11, min(pow(0.18562114436315505, rc), mcp))), truediv(mkd, pow(add(xvar, 0.001006904136901759), pow(rc, 12))));0.9970
2079;svm;mupluslambda;False;make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))));0.9585
45;svm;mupluslambda;False;make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))));0.9949
9910;svm;mupluslambda;False;make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))));0.9753
168329;svm;mupluslambda;False;make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))));0.9913
3893;svm;mupluslambda;False;make_tuple(max(truediv(if_gt(8, po, max(148, m), m), add(0.24146415419195716, mkd)), pow(51, rc)), truediv(mkd, pow(add(xvar, 0.001121179539294604), pow(rc, 11))));0.9510
10101;svm;mupluslambda;False;make_tuple(mul(max(m, pow(17, rc)), if_gt(po, m, if_gt(mcp, mkd, m, n), 0.5898148774965425)), truediv(truediv(mkd, 0.6395376074886829), if_gt(n, add(530, po), xvar, 143)));0.8670
146821;svm;mupluslambda;False;make_tuple(max(if_gt(mkd, 0.23666584003761273, truediv(n, 0.0007515367923285956), if_gt(679, n, 66, 5)), min(p, mul(m, add(0.5813419534767555, min(4, m))))), truediv(mkd, max(xvar, 0.0004359553001912531)));0.9907
9981;svm;mupluslambda;False;make_tuple(max(if_gt(mkd, 0.23666584003761273, truediv(n, 0.0007515367923285956), if_gt(679, n, 66, 5)), min(p, mul(m, add(0.5813419534767555, min(4, m))))), truediv(mkd, max(xvar, 0.0004359553001912531)));0.9488
146817;svm;mupluslambda;False;make_tuple(mul(max(m, pow(17, rc)), if_gt(po, m, if_gt(mcp, mkd, m, n), 0.5898148774965425)), truediv(truediv(mkd, 0.6395376074886829), if_gt(n, add(530, po), xvar, 143)));0.9661
14952;svm;mupluslambda;False;make_tuple(mul(max(m, pow(17, rc)), if_gt(po, m, if_gt(mcp, mkd, m, n), 0.5898148774965425)), truediv(truediv(mkd, 0.6395376074886829), if_gt(n, add(530, po), xvar, 143)));0.9975
3560;svm;mupluslambda;False;make_tuple(max(truediv(if_gt(8, po, max(168, m), sub(m, xvar)), add(0.24146415419195716, mkd)), pow(51, rc)), truediv(mkd, pow(add(xvar, 0.001121179539294604), pow(rc, 11))));0.3912
9971;svm;mupluslambda;False;make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))));0.5906
189927;svm;mupluslambda;False;make_tuple(max(truediv(if_gt(8, po, max(168, m), sub(m, xvar)), add(0.24146415419195716, mkd)), pow(51, rc)), truediv(mkd, pow(add(xvar, 0.001121179539294604), pow(rc, 11))));0.8920
3;svm;mupluslambda;False;make_tuple(if_gt(xvar, 0.27690541750264397, add(pow(po, add(mul(3, mkd), 0.5489032862575246)), min(m, p)), 46), add(truediv(add(add(mkd, mkd), add(pow(rc, 32), min(mcp, 0.1305947286310872))), po), mkd));0.9927
146820;svm;mupluslambda;False;make_tuple(max(5, if_gt(8, po, 165, truediv(po, sub(mul(mcp, 5), truediv(mkd, 0.2202301315081945))))), truediv(if_gt(mkd, 0.11132427376941108, mcp, mkd), pow(xvar, 0.9079834898292994)));0.9680
219;svm;mupluslambda;False;make_tuple(max(5, if_gt(8, po, 165, truediv(po, sub(mul(mcp, 5), truediv(mkd, 0.2202301315081945))))), truediv(if_gt(mkd, 0.11132427376941108, mcp, mkd), pow(xvar, 0.9079834898292994)));0.7780
3902;svm;mupluslambda;False;make_tuple(max(min(p, 14), if_gt(if_gt(po, 13, p, 683), n, mul(n, 275), mul(if_gt(mkd, 0.23446412450283302, 380, truediv(0.008050449053961253, xvar)), p))), truediv(mkd, pow(min(sub(0.5790192733211306, mkd), xvar), mcp)));0.9760
125920;svm;mupluslambda;False;make_tuple(add(truediv(add(7, mkd), pow(truediv(0.07807531509407219, mcp), pow(rc, mul(107, xvar)))), mkd), truediv(mkd, pow(truediv(add(0.0037128671395081176, xvar), 4), mcp)));0.7198
12;svm;mupluslambda;False;make_tuple(truediv(8, xvar), truediv(mkd, add(pow(pow(if_gt(29, p, 0.0025102485646248457, xvar), mcp), mcp), if_gt(5, if_gt(po, p, 0.0012513791207220226, po), mcp, min(mkd, 0.08576141833847656)))));0.9984
189924;svm;mupluslambda;False;make_tuple(if_gt(mkd, mcp, mul(334, p), truediv(11, xvar)), truediv(mkd, if_gt(po, m, xvar, 3)));0.7239
167211;svm;mupluslambda;False;make_tuple(add(truediv(add(7, mkd), pow(truediv(0.07807531509407219, mcp), pow(rc, mul(107, xvar)))), mkd), truediv(mkd, pow(truediv(add(0.0037128671395081176, xvar), 4), mcp)));0.9123
168910;svm;mupluslambda;False;make_tuple(if_gt(truediv(po, add(0.07255171160146137, rc)), n, mul(n, n), 27), max(sub(mkd, 0.00027760853591490283), truediv(mcp, add(if_gt(mul(mcp, 32), p, rc, add(rc, po)), 2))));0.9564
14954;svm;mupluslambda;False;make_tuple(if_gt(truediv(po, add(0.07255171160146137, rc)), n, mul(n, n), 27), max(sub(mkd, 0.00027760853591490283), truediv(mcp, add(if_gt(mul(mcp, 32), p, rc, add(rc, po)), 2))));0.9569
167140;svm;mupluslambda;False;make_tuple(add(truediv(add(7, mkd), pow(truediv(0.07807531509407219, mcp), pow(rc, mul(107, xvar)))), mkd), truediv(mkd, pow(truediv(add(0.0037128671395081176, xvar), 4), mcp)));0.9829
146212;svm;mupluslambda;False;make_tuple(if_gt(min(14, p), if_gt(pow(mkd, xvar), 0.3019455661600444, 0.006312152454534333, po), sub(mul(mul(max(mcp, xvar), mul(po, n)), if_gt(xvar, mul(0.35695638594669205, mcp), mkd, 1)), po), 6), if_gt(0.6336282313407731, xvar, 0.027429213592732395, mkd));0.9998
168909;svm;mupluslambda;False;make_tuple(if_gt(truediv(po, add(0.07255171160146137, rc)), n, mul(n, n), 27), max(sub(mkd, 0.00027760853591490283), truediv(mcp, add(if_gt(mul(mcp, 32), p, rc, add(rc, po)), 2))));0.9172
146824;svm;mupluslambda;False;make_tuple(if_gt(mkd, 0.36235435224006224, mul(637, n), truediv(8, xvar)), add(min(truediv(mkd, xvar), pow(mcp, 4)), mkd));0.9961
146819;svm;mupluslambda;False;make_tuple(if_gt(truediv(po, add(0.07255171160146137, rc)), n, mul(n, n), 27), max(sub(mkd, 0.00027760853591490283), truediv(mcp, add(if_gt(mul(mcp, 32), p, rc, add(rc, po)), 2))));0.3553
3907;svm;mupluslambda;False;make_tuple(truediv(8, xvar), truediv(mkd, add(pow(pow(if_gt(29, p, 0.0025102485646248457, xvar), mcp), mcp), if_gt(5, if_gt(po, p, 0.0012513791207220226, po), mcp, min(mkd, 0.08576141833847656)))));0.9977
9960;svm;mupluslambda;False;make_tuple(if_gt(truediv(po, add(0.07255171160146137, rc)), n, mul(n, n), 27), max(sub(mkd, 0.00027760853591490283), truediv(mcp, add(if_gt(mul(mcp, 32), p, rc, add(rc, po)), 2))));0.9910
23;svm;mupluslambda;False;make_tuple(if_gt(mkd, 0.2540704781059291, mul(473, po), truediv(8, xvar)), add(min(truediv(mkd, max(xvar, 0.008096016621204866)), pow(mcp, m)), mkd));0.8554
3510;svm;mupluslambda;False;make_tuple(if_gt(truediv(po, add(0.07255171160146137, rc)), n, mul(n, n), 27), max(sub(mkd, 0.00027760853591490283), truediv(mcp, add(if_gt(mul(mcp, 32), p, rc, add(rc, po)), 2))));0.9911
9957;svm;mupluslambda;False;make_tuple(if_gt(mkd, 0.36235435224006224, mul(637, n), truediv(8, xvar)), add(min(truediv(mkd, xvar), pow(mcp, 4)), mkd));0.9941
37;svm;mupluslambda;False;make_tuple(add(truediv(add(7, mkd), pow(truediv(0.07807531509407219, mcp), pow(rc, mul(107, xvar)))), mkd), truediv(mkd, pow(truediv(add(0.0037128671395081176, xvar), 4), mcp)));0.7958
168336;svm;mupluslambda;False;make_tuple(if_gt(min(14, p), if_gt(pow(mkd, xvar), 0.3019455661600444, 0.006312152454534333, po), sub(mul(mul(max(mcp, xvar), mul(po, n)), if_gt(xvar, mul(0.35695638594669205, mcp), mkd, 1)), po), 6), if_gt(0.6336282313407731, xvar, 0.027429213592732395, mkd));0.9105
10106;svm;mupluslambda;False;make_tuple(if_gt(mkd, 0.36235435224006224, mul(637, n), truediv(8, xvar)), add(min(truediv(mkd, xvar), pow(mcp, 4)), mkd));0.9961
167119;svm;mupluslambda;False;make_tuple(truediv(mul(12, max(mcp, xvar)), xvar), min(mul(pow(truediv(mcp, 0.5273918757142466), pow(rc, m)), truediv(mkd, xvar)), 0.15644937105312617));0.8859
168868;svm;mupluslambda;False;make_tuple(truediv(13, pow(xvar, pow(rc, 68))), if_gt(po, m, max(mkd, truediv(expit(xvar), mul(p, xvar))), 0.02379997931553442));0.9932
2074;svm;mupluslambda;False;make_tuple(truediv(mul(12, max(mcp, xvar)), xvar), min(mul(pow(truediv(mcp, 0.5273918757142466), pow(rc, m)), truediv(mkd, xvar)), 0.15644937105312617));0.9784
3021;svm;mupluslambda;False;make_tuple(truediv(8, add(0.0029356646744983068, xvar)), truediv(mkd, pow(max(0.002852380097516931, if_gt(if_gt(1, rc, 0.10984761623469226, 0.0013579530977950777), mkd, xvar, 0.05345447960754693)), mcp)));0.9768
9950;svm;mupluslambda;False;make_tuple(truediv(8, xvar), truediv(mkd, pow(pow(max(xvar, 0.01157331081386909), add(rc, xvar)), if_gt(5, po, 0.004052140386638343, add(0.3008656907053035, mcp)))));0.8688
31;svm;mupluslambda;False;make_tuple(12, add(mul(0.00906590484351602, pow(add(min(mcp, 0.6242422155749119), rc), m)), if_gt(if_gt(m, 2, po, if_gt(p, 4, mul(0.08753866232574505, xvar), 12)), mkd, mkd, truediv(3, xvar))));0.8227
10090;svm;mupluslambda;False;make_tuple(truediv(8, add(0.0029356646744983068, xvar)), truediv(mkd, pow(max(0.002852380097516931, if_gt(if_gt(1, rc, 0.10984761623469226, 0.0013579530977950777), mkd, xvar, 0.05345447960754693)), mcp)));0.7367
14965;svm;mupluslambda;False;make_tuple(7, add(mul(0.00906590484351602, pow(add(mcp, rc), m)), if_gt(if_gt(m, 2, 7, if_gt(po, 4, mul(0.10063405498510734, xvar), 3)), mkd, mkd, 5)));0.9648
146822;svm;mupluslambda;False;make_tuple(truediv(8, add(0.0029356646744983068, xvar)), truediv(mkd, pow(max(0.002852380097516931, if_gt(if_gt(1, rc, 0.10984761623469226, 0.0013579530977950777), mkd, xvar, 0.05345447960754693)), mcp)));0.9866
9970;svm;mupluslambda;False;make_tuple(34, truediv(if_gt(po, p, pow(0.027582532554167642, mcp), if_gt(max(m, po), 10, 0.6301978703626063, mcp)), sub(max(6, po), add(mcp, mcp))));0.1414
3913;svm;mupluslambda;False;make_tuple(if_gt(truediv(if_gt(m, p, mkd, m), mcp), mul(mcp, 10), 12, if_gt(pow(xvar, rc), 0.26680117996985037, 7, if_gt(539, n, 0.16737143057234055, n))), add(truediv(mul(mkd, 0.266145440749937), xvar), mkd));0.7196
9956;svm;mupluslambda;False;make_tuple(truediv(8, xvar), truediv(mkd, pow(min(pow(max(xvar, 0.01157331081386909), add(rc, xvar)), rc), mul(if_gt(6, po, 0.003914706028365264, add(0.3008656907053035, mcp)), rc))));0.9889
9985;svm;mupluslambda;False;make_tuple(if_gt(0.9967726300509542, rc, add(sub(7, rc), sub(mul(mcp, sub(xvar, rc)), rc)), if_gt(5, m, n, 0.9082835034983515)), truediv(min(mkd, 0.18178597221850748), add(mul(xvar, 0.8766069088806445), 0.0038581168820534437)));0.8242
3917;svm;mupluslambda;False;make_tuple(if_gt(truediv(m, mcp), mul(mcp, 9), 12, if_gt(pow(xvar, rc), 0.2600884352963781, 8, if_gt(506, n, 0.17078586888207387, 1040))), add(truediv(mul(mkd, 0.26609260366875015), xvar), mkd));0.4930
10093;svm;mupluslambda;False;make_tuple(truediv(mul(12, max(mcp, xvar)), xvar), min(mul(pow(truediv(mcp, 0.5273918757142466), pow(rc, m)), truediv(mkd, xvar)), 0.15644937105312617));0.9984
167125;svm;mupluslambda;False;make_tuple(truediv(13, pow(xvar, add(pow(rc, 84), mkd))), if_gt(po, m, max(mkd, truediv(expit(pow(xvar, po)), mul(p, add(0.001214508209025367, xvar)))), 0.023868846399771347));0.5378
15;svm;mupluslambda;False;make_tuple(34, truediv(if_gt(po, p, pow(0.027582532554167642, mcp), if_gt(max(m, po), 10, 0.6301978703626063, mcp)), sub(max(6, po), add(mcp, mcp))));0.9543
145681;svm;mupluslambda;False;make_tuple(truediv(8, xvar), truediv(mkd, pow(min(pow(max(xvar, 0.01157331081386909), add(rc, xvar)), rc), mul(if_gt(6, po, 0.003914706028365264, add(0.3008656907053035, mcp)), rc))));0.5934
189928;svm;mupluslambda;False;make_tuple(truediv(8, add(0.0029356646744983068, xvar)), truediv(mkd, pow(max(0.002852380097516931, if_gt(if_gt(1, rc, 0.10984761623469226, 0.0013579530977950777), mkd, xvar, 0.05345447960754693)), mcp)));0.9817
9978;svm;mupluslambda;False;make_tuple(if_gt(0.9967726300509542, rc, add(sub(7, rc), sub(mul(mcp, sub(xvar, rc)), rc)), if_gt(5, m, n, 0.9082835034983515)), truediv(min(mkd, 0.18178597221850748), add(mul(xvar, 0.8766069088806445), 0.0038581168820534437)));0.9699
41;svm;mupluslambda;False;make_tuple(if_gt(min(mcp, pow(mkd, xvar)), 0.3908774209802916, mul(n, n), 6), truediv(if_gt(0.06902761287570011, mul(mkd, mcp), mkd, mcp), truediv(pow(xvar, add(rc, pow(xvar, rc))), add(mcp, xvar))));0.9969
16;svm;mupluslambda;False;make_tuple(if_gt(1, rc, if_gt(po, 100, if_gt(po, n, n, 10), p), if_gt(m, 2, 36, 3228)), mkd);0.9966
58;svm;mupluslambda;False;make_tuple(if_gt(1, rc, if_gt(po, 100, if_gt(po, n, n, 10), p), if_gt(m, 2, 36, 3228)), mkd);0.9244
24;svm;mupluslambda;False;make_tuple(if_gt(81, po, max(12, mul(p, 0.11050709552322399)), pow(mul(p, 595), xvar)), if_gt(0.01557346031096896, xvar, 0.13352273967846445, truediv(mkd, pow(0.4263929584715783, mcp))));0.9992
3904;svm;mupluslambda;False;make_tuple(if_gt(if_gt(0.05050038759586198, min(xvar, mcp), m, mkd), 0.28672765272505873, mul(n, n), if_gt(0.27532616397076304, xvar, mul(mcp, 1010), 11)), mkd);0.5920
146607;svm;mupluslambda;False;make_tuple(add(truediv(0.6495280621275228, xvar), if_gt(sub(if_gt(po, n, 0.221919431507266, m), 1), if_gt(0.4508241606811962, mkd, rc, 2), 10, mul(n, n))), add(mkd, mul(0.026976027650395622, if_gt(rc, sub(0.03083116902976046, mcp), rc, neg(0.06150883968997445)))));0.8992
49;svm;mupluslambda;False;make_tuple(add(truediv(0.6495280621275228, xvar), if_gt(sub(if_gt(po, n, 0.221919431507266, m), 1), if_gt(0.4508241606811962, mkd, rc, 2), 10, mul(n, n))), add(mkd, mul(0.026976027650395622, if_gt(rc, sub(0.03083116902976046, mcp), rc, neg(0.06150883968997445)))));0.9931
14970;svm;mupluslambda;False;make_tuple(add(truediv(0.6495280621275228, xvar), if_gt(sub(if_gt(po, n, 0.221919431507266, m), 1), if_gt(0.4508241606811962, mkd, rc, 2), 10, mul(n, n))), add(mkd, mul(0.026976027650395622, if_gt(rc, sub(0.03083116902976046, mcp), rc, neg(0.06150883968997445)))));0.9919
3512;svm;mupluslambda;False;make_tuple(max(pow(if_gt(0.2643499924455078, mkd, if_gt(p, m, pow(n, 0.03972175551779221), 0.13085640827527292), n), m), 12), truediv(mkd, pow(xvar, max(0.512631295926041, mcp))));0.9963
9952;svm;mupluslambda;False;make_tuple(mul(m, if_gt(if_gt(xvar, mcp, 0.21368927978898886, 0.026733826764222514), mkd, min(p, m), mul(666, n))), if_gt(rc, 0.05087356508527707, 0.033037911147063295, mkd));0.7794
125921;svm;mupluslambda;False;make_tuple(if_gt(if_gt(p, n, 51, po), min(372, p), m, p), if_gt(xvar, 0.2816491226303543, if_gt(mkd, if_gt(mcp, xvar, 0.02978645678734182, 0.10821525195439846), 0.5194138425761924, mkd), 0.050617450214944126));0.9030
7592;svm;mupluslambda;False;make_tuple(if_gt(if_gt(0.05050038759586198, min(xvar, mcp), m, mkd), 0.28672765272505873, mul(n, n), if_gt(0.27532616397076304, xvar, mul(mcp, 1010), 11)), mkd);0.9815
9964;svm;mupluslambda;False;make_tuple(add(truediv(0.6495280621275228, xvar), if_gt(sub(if_gt(po, n, 0.221919431507266, m), 1), if_gt(0.4508241606811962, mkd, rc, 2), 10, mul(n, n))), add(mkd, mul(0.026976027650395622, if_gt(rc, sub(0.03083116902976046, mcp), rc, neg(0.06150883968997445)))));0.9938
3561;svm;mupluslambda;False;make_tuple(if_gt(min(mcp, pow(mkd, xvar)), 0.3908774209802916, mul(n, n), 6), truediv(if_gt(0.06902761287570011, mul(mkd, mcp), mkd, mcp), truediv(pow(xvar, add(rc, pow(xvar, rc))), add(mcp, xvar))));0.9105
