endresult;expression;gen;inout;length;problem;run;score;search;task
1.0;make_tuple(pow(mul(3, 0.010247759473918563), sub(m, mcp)), if_gt(mul(0.03276056592760747, 34), neg(mkd), if_gt(p, mkd, po, m), max(xvar, 0.0027694109758881927)), min(expit(rc), max(mkd, n)), sub(max(m, xvar), mul(po, m)));2.0;out;15.0;rpart;29728619-967c-483d-825a-22bbe5ceb4ae;0.9475;random_search_300;49.0
1.0;make_tuple(truediv(0.004506858416838399, m), add(p, xvar), mul(xvar, xvar), neg(mcp));2.0;in;5.0;rpart;6c954dba-50ff-47d3-a4b8-573929ec8c66;0.8728;random_search_300;167119.0
1.0;make_tuple(truediv(0.004506858416838399, m), add(p, xvar), mul(xvar, xvar), neg(mcp));2.0;out;5.0;rpart;6c954dba-50ff-47d3-a4b8-573929ec8c66;0.8357;random_search_300;167119.0
1.0;make_tuple(mul(0.0036848371993599563, mcp), max(p, p), neg(po), expit(po));2.0;in;5.0;rpart;a8e6bdfb-de91-47d9-a2df-710c906a97d3;0.87;random_search_300;10093.0
1.0;make_tuple(mul(0.0036848371993599563, mcp), max(p, p), neg(po), expit(po));2.0;out;5.0;rpart;a8e6bdfb-de91-47d9-a2df-710c906a97d3;0.9533;random_search_300;10093.0
1.0;make_tuple(min(max(32, xvar), pow(0.0691244115849161, m)), sub(if_gt(m, n, mkd, xvar), sub(rc, n)), expit(neg(mcp)), expit(min(n, n)));2.0;in;11.0;rpart;a43f4bad-b002-4058-852a-7fba5db039fc;0.8718;random_search_300;10090.0
1.0;make_tuple(min(max(32, xvar), pow(0.0691244115849161, m)), sub(if_gt(m, n, mkd, xvar), sub(rc, n)), expit(neg(mcp)), expit(min(n, n)));2.0;out;11.0;rpart;a43f4bad-b002-4058-852a-7fba5db039fc;0.982;random_search_300;10090.0
1.0;make_tuple(truediv(pow(p, mcp), add(n, po)), truediv(if_gt(rc, mcp, po, mkd), pow(0.6966311922303178, 35)), neg(neg(rc)), truediv(neg(po), if_gt(p, mkd, p, 0.19884088867504193)));2.0;in;12.0;rpart;f568640a-68f8-4164-a56c-5ba4fb6e1d6f;0.8852;random_search_300;15.0
1.0;make_tuple(truediv(pow(p, mcp), add(n, po)), truediv(if_gt(rc, mcp, po, mkd), pow(0.6966311922303178, 35)), neg(neg(rc)), truediv(neg(po), if_gt(p, mkd, p, 0.19884088867504193)));2.0;out;12.0;rpart;f568640a-68f8-4164-a56c-5ba4fb6e1d6f;0.9753;random_search_300;15.0
1.0;make_tuple(truediv(pow(125, mcp), add(mkd, n)), min(add(54, po), max(p, rc)), mul(if_gt(p, p, 5, po), neg(po)), expit(expit(mcp)));2.0;in;12.0;rpart;4a0ea46b-169f-4d85-94f1-570ae97ea27b;0.9037;random_search_300;14952.0
1.0;make_tuple(truediv(pow(125, mcp), add(mkd, n)), min(add(54, po), max(p, rc)), mul(if_gt(p, p, 5, po), neg(po)), expit(expit(mcp)));2.0;out;12.0;rpart;4a0ea46b-169f-4d85-94f1-570ae97ea27b;0.9845;random_search_300;14952.0
1.0;make_tuple(mul(add(xvar, rc), pow(0.05363313539682423, m)), add(mul(m, p), neg(rc)), truediv(min(mcp, 0.004745524014759006), min(m, 0.001312167020067052)), expit(pow(mkd, mkd)));2.0;in;12.0;rpart;4b2cab22-a3ed-47df-bdc9-27a5ecf001f0;0.8806;random_search_300;2079.0
1.0;make_tuple(mul(add(xvar, rc), pow(0.05363313539682423, m)), add(mul(m, p), neg(rc)), truediv(min(mcp, 0.004745524014759006), min(m, 0.001312167020067052)), expit(pow(mkd, mkd)));2.0;out;12.0;rpart;4b2cab22-a3ed-47df-bdc9-27a5ecf001f0;0.8969;random_search_300;2079.0
1.0;make_tuple(min(expit(4), mul(mcp, 0.0028922044912834317)), mul(max(rc, n), if_gt(mkd, rc, n, po)), neg(if_gt(m, p, m, m)), pow(truediv(mkd, po), pow(rc, m)));2.0;in;12.0;rpart;7d6c0b1a-ab9e-40ec-8084-2f672d8479bc;0.8709;random_search_300;9985.0
1.0;make_tuple(min(expit(4), mul(mcp, 0.0028922044912834317)), mul(max(rc, n), if_gt(mkd, rc, n, po)), neg(if_gt(m, p, m, m)), pow(truediv(mkd, po), pow(rc, m)));2.0;out;12.0;rpart;7d6c0b1a-ab9e-40ec-8084-2f672d8479bc;0.9509;random_search_300;9985.0
1.0;make_tuple(truediv(sub(mcp, 0.036043083275781394), truediv(2, 0.0043468331358625595)), max(pow(n, 0.03327219807107855), truediv(po, mcp)), if_gt(min(mkd, xvar), max(p, po), pow(mkd, mkd), if_gt(m, xvar, 0.07075107878377676, xvar)), sub(min(xvar, po), max(xvar, po)));2.0;in;15.0;rpart;48ae6ee1-19b7-44e1-9fcf-2fd81bcaa898;0.8788;random_search_300;9978.0
1.0;make_tuple(truediv(sub(mcp, 0.036043083275781394), truediv(2, 0.0043468331358625595)), max(pow(n, 0.03327219807107855), truediv(po, mcp)), if_gt(min(mkd, xvar), max(p, po), pow(mkd, mkd), if_gt(m, xvar, 0.07075107878377676, xvar)), sub(min(xvar, po), max(xvar, po)));2.0;out;15.0;rpart;48ae6ee1-19b7-44e1-9fcf-2fd81bcaa898;0.3232;random_search_300;9978.0
1.0;make_tuple(truediv(mcp, 302), if_gt(po, mkd, po, rc), min(7, 13), mul(m, rc));2.0;in;5.0;rpart;d1fe6b8d-66a5-4fb0-b219-81271249bd06;0.8742;random_search_300;2073.0
1.0;make_tuple(truediv(mcp, 302), if_gt(po, mkd, po, rc), min(7, 13), mul(m, rc));2.0;out;5.0;rpart;d1fe6b8d-66a5-4fb0-b219-81271249bd06;0.9196;random_search_300;2073.0
1.0;make_tuple(mul(mcp, 0.0037248698382758355), pow(m, 4), min(po, rc), min(xvar, mcp));2.0;in;5.0;rpart;ea800fe7-acac-472d-9e10-ba48bf7b62c9;0.8755;random_search_300;146821.0
1.0;make_tuple(mul(mcp, 0.0037248698382758355), pow(m, 4), min(po, rc), min(xvar, mcp));2.0;out;5.0;rpart;ea800fe7-acac-472d-9e10-ba48bf7b62c9;0.945;random_search_300;146821.0
1.0;make_tuple(pow(sub(0.022978723708470244, 0.25821760923466913), add(m, m)), add(max(po, mcp), pow(0.0019444090362019612, mcp)), truediv(sub(rc, mcp), pow(p, m)), neg(sub(rc, rc)));2.0;in;12.0;rpart;2a986202-a9b2-46a9-9346-6f34a08c912a;0.8731;random_search_300;3512.0
1.0;make_tuple(pow(sub(0.022978723708470244, 0.25821760923466913), add(m, m)), add(max(po, mcp), pow(0.0019444090362019612, mcp)), truediv(sub(rc, mcp), pow(p, m)), neg(sub(rc, rc)));2.0;out;12.0;rpart;2a986202-a9b2-46a9-9346-6f34a08c912a;0.9919;random_search_300;3512.0
1.0;make_tuple(neg(0.0023692682193664468), if_gt(mcp, m, p, 21), truediv(mcp, 0.0642705570032877), neg(34));2.0;in;5.0;rpart;b6eddc58-1ed8-4688-80e5-72b195922d27;0.8734;random_search_300;3021.0
1.0;make_tuple(neg(0.0023692682193664468), if_gt(mcp, m, p, 21), truediv(mcp, 0.0642705570032877), neg(34));2.0;out;5.0;rpart;b6eddc58-1ed8-4688-80e5-72b195922d27;0.8772;random_search_300;3021.0
1.0;make_tuple(mul(mcp, 0.0010660184637334286), max(rc, 21), mul(307, mkd), mul(xvar, 0.026587929678924174));2.0;in;5.0;rpart;23c136e0-c9cd-4ce3-9845-91280d7128f4;0.8783;random_search_300;3485.0
1.0;make_tuple(mul(mcp, 0.0010660184637334286), max(rc, 21), mul(307, mkd), mul(xvar, 0.026587929678924174));2.0;out;5.0;rpart;23c136e0-c9cd-4ce3-9845-91280d7128f4;0.8935;random_search_300;3485.0
1.0;make_tuple(mul(truediv(mcp, n), add(14, rc)), add(mul(po, n), sub(rc, mcp)), max(expit(mcp), sub(mcp, 0.01906763876635762)), sub(min(mkd, po), expit(mcp)));2.0;in;13.0;rpart;abc663b0-edf2-49d0-8ed9-8d367062d170;0.8836;random_search_300;146607.0
1.0;make_tuple(mul(truediv(mcp, n), add(14, rc)), add(mul(po, n), sub(rc, mcp)), max(expit(mcp), sub(mcp, 0.01906763876635762)), sub(min(mkd, po), expit(mcp)));2.0;out;13.0;rpart;abc663b0-edf2-49d0-8ed9-8d367062d170;0.3481;random_search_300;146607.0
1.0;make_tuple(pow(neg(m), neg(8)), truediv(mul(mcp, n), expit(mkd)), expit(add(m, m)), neg(sub(xvar, mcp)));2.0;in;11.0;rpart;224b5a0c-f014-42b0-9848-1b50bb217c4f;0.8789;random_search_300;125920.0
1.0;make_tuple(pow(neg(m), neg(8)), truediv(mul(mcp, n), expit(mkd)), expit(add(m, m)), neg(sub(xvar, mcp)));2.0;out;11.0;rpart;224b5a0c-f014-42b0-9848-1b50bb217c4f;0.3447;random_search_300;125920.0
1.0;make_tuple(pow(truediv(1, m), max(m, 8)), neg(neg(p)), neg(max(mkd, n)), neg(add(m, mkd)));2.0;in;10.0;rpart;003e7db6-5a6d-4fbf-8a8f-e6b1c1986cc9;0.8743;random_search_300;3904.0
1.0;make_tuple(pow(truediv(1, m), max(m, 8)), neg(neg(p)), neg(max(mkd, n)), neg(add(m, mkd)));2.0;out;10.0;rpart;003e7db6-5a6d-4fbf-8a8f-e6b1c1986cc9;0.8941;random_search_300;3904.0
1.0;make_tuple(pow(0.07231391257388851, m), sub(p, rc), pow(xvar, 2), expit(rc));2.0;in;5.0;rpart;460d2f04-d14d-45ba-bac6-ac57afab7dd6;0.8733;random_search_300;3893.0
1.0;make_tuple(pow(0.07231391257388851, m), sub(p, rc), pow(xvar, 2), expit(rc));2.0;out;5.0;rpart;460d2f04-d14d-45ba-bac6-ac57afab7dd6;0.9804;random_search_300;3893.0
1.0;make_tuple(mul(min(po, mcp), truediv(29, n)), max(add(rc, po), mul(mcp, xvar)), max(add(m, mcp), min(mkd, mkd)), neg(truediv(0.011270050210747512, m)));2.0;in;12.0;rpart;88619738-25fb-49a9-b537-49d76251f3a1;0.8796;random_search_300;9910.0
1.0;make_tuple(mul(min(po, mcp), truediv(29, n)), max(add(rc, po), mul(mcp, xvar)), max(add(m, mcp), min(mkd, mkd)), neg(truediv(0.011270050210747512, m)));2.0;out;12.0;rpart;88619738-25fb-49a9-b537-49d76251f3a1;0.947;random_search_300;9910.0
1.0;make_tuple(min(if_gt(xvar, m, rc, mkd), truediv(mcp, 343)), max(add(6, n), neg(0.024842424056193878)), if_gt(sub(xvar, po), sub(10, m), sub(p, mcp), pow(98, mcp)), neg(pow(n, rc)));2.0;in;14.0;rpart;811dce36-ae3d-46a9-aaa0-ab9625ddff1b;0.8765;random_search_300;167211.0
1.0;make_tuple(min(if_gt(xvar, m, rc, mkd), truediv(mcp, 343)), max(add(6, n), neg(0.024842424056193878)), if_gt(sub(xvar, po), sub(10, m), sub(p, mcp), pow(98, mcp)), neg(pow(n, rc)));2.0;out;14.0;rpart;811dce36-ae3d-46a9-aaa0-ab9625ddff1b;0.236;random_search_300;167211.0
1.0;make_tuple(pow(0.08251420888596189, m), truediv(po, mcp), truediv(0.011685264744245675, xvar), mul(rc, m));2.0;in;5.0;rpart;7ac9bd0f-1f48-444a-ab0d-ef9549589c9a;0.8748;random_search_300;146212.0
1.0;make_tuple(pow(0.08251420888596189, m), truediv(po, mcp), truediv(0.011685264744245675, xvar), mul(rc, m));2.0;out;5.0;rpart;7ac9bd0f-1f48-444a-ab0d-ef9549589c9a;0.9975;random_search_300;146212.0
1.0;make_tuple(pow(min(po, 0.04972924423851767), max(mkd, m)), if_gt(max(mkd, mkd), max(n, m), mul(m, 210), max(xvar, p)), mul(pow(mkd, rc), truediv(xvar, xvar)), sub(sub(mkd, mcp), if_gt(mkd, po, n, mkd)));2.0;in;15.0;rpart;9dd42d51-888c-4f3b-b29a-80feda715b08;0.8763;random_search_300;167121.0
1.0;make_tuple(pow(min(po, 0.04972924423851767), max(mkd, m)), if_gt(max(mkd, mkd), max(n, m), mul(m, 210), max(xvar, p)), mul(pow(mkd, rc), truediv(xvar, xvar)), sub(sub(mkd, mcp), if_gt(mkd, po, n, mkd)));2.0;out;15.0;rpart;9dd42d51-888c-4f3b-b29a-80feda715b08;0.9379;random_search_300;167121.0
1.0;make_tuple(pow(0.06674370371689256, m), truediv(p, xvar), max(mcp, 11), min(xvar, m));2.0;in;5.0;rpart;7ea8a91c-c9ed-419e-8c58-7196f8f8f87c;0.8778;random_search_300;168909.0
1.0;make_tuple(pow(0.06674370371689256, m), truediv(p, xvar), max(mcp, 11), min(xvar, m));2.0;out;5.0;rpart;7ea8a91c-c9ed-419e-8c58-7196f8f8f87c;0.9703;random_search_300;168909.0
1.0;make_tuple(truediv(pow(p, mcp), if_gt(xvar, xvar, po, n)), mul(max(mcp, n), min(65, mcp)), truediv(add(rc, 3), max(rc, m)), expit(add(po, m)));2.0;in;12.0;rpart;c3976de3-88f1-427a-9e8d-41f95dc4a9b0;0.8785;random_search_300;37.0
1.0;make_tuple(truediv(pow(p, mcp), if_gt(xvar, xvar, po, n)), mul(max(mcp, n), min(65, mcp)), truediv(add(rc, 3), max(rc, m)), expit(add(po, m)));2.0;out;12.0;rpart;c3976de3-88f1-427a-9e8d-41f95dc4a9b0;0.67;random_search_300;37.0
1.0;make_tuple(mul(if_gt(0.05750528835844884, 0.37228780817755314, p, 29), truediv(mcp, n)), add(mul(p, p), mul(xvar, m)), min(pow(p, rc), sub(mcp, 416)), truediv(max(mcp, 0.13174898321853), neg(m)));2.0;in;13.0;rpart;6afddb72-7ae0-47a3-b999-a623866bcc1f;0.8967;random_search_300;9971.0
1.0;make_tuple(mul(if_gt(0.05750528835844884, 0.37228780817755314, p, 29), truediv(mcp, n)), add(mul(p, p), mul(xvar, m)), min(pow(p, rc), sub(mcp, 416)), truediv(max(mcp, 0.13174898321853), neg(m)));2.0;out;13.0;rpart;6afddb72-7ae0-47a3-b999-a623866bcc1f;0.6817;random_search_300;9971.0
1.0;make_tuple(if_gt(expit(xvar), min(mcp, xvar), sub(m, m), mul(1, mkd)), if_gt(if_gt(m, rc, m, 0.07155499418160674), pow(xvar, po), max(po, 0.004041022359004236), neg(mkd)), if_gt(expit(po), expit(mcp), neg(m), mul(po, 28)), neg(min(498, p)));2.0;in;18.0;rpart;528b573d-bacd-43d3-b78c-79fb0ef85778;0.8741;random_search_300;53.0
1.0;make_tuple(if_gt(expit(xvar), min(mcp, xvar), sub(m, m), mul(1, mkd)), if_gt(if_gt(m, rc, m, 0.07155499418160674), pow(xvar, po), max(po, 0.004041022359004236), neg(mkd)), if_gt(expit(po), expit(mcp), neg(m), mul(po, 28)), neg(min(498, p)));2.0;out;18.0;rpart;528b573d-bacd-43d3-b78c-79fb0ef85778;0.9761;random_search_300;53.0
1.0;make_tuple(truediv(pow(mcp, m), max(70, mkd)), add(min(xvar, m), max(n, 1)), add(pow(0.001151231229301664, 0.006981690645366471), truediv(n, n)), min(pow(rc, rc), neg(n)));2.0;in;13.0;rpart;3df7232a-eeca-4958-b1e8-7c3b01c31268;0.8813;random_search_300;3907.0
1.0;make_tuple(truediv(pow(mcp, m), max(70, mkd)), add(min(xvar, m), max(n, 1)), add(pow(0.001151231229301664, 0.006981690645366471), truediv(n, n)), min(pow(rc, rc), neg(n)));2.0;out;13.0;rpart;3df7232a-eeca-4958-b1e8-7c3b01c31268;0.7316;random_search_300;3907.0
1.0;make_tuple(mul(0.003274281722922761, mcp), max(p, n), min(po, rc), pow(p, rc));2.0;in;5.0;rpart;5b67ad81-43c6-4852-93a7-a65bf76caf59;0.8728;random_search_300;168338.0
1.0;make_tuple(mul(0.003274281722922761, mcp), max(p, n), min(po, rc), pow(p, rc));2.0;out;5.0;rpart;5b67ad81-43c6-4852-93a7-a65bf76caf59;0.9118;random_search_300;168338.0
1.0;make_tuple(pow(0.055736615191308625, m), add(562, p), if_gt(mcp, n, mkd, mkd), expit(n));2.0;in;5.0;rpart;b5465f47-a5c9-4d05-81e2-4dbbfd9cef4e;0.8749;random_search_300;167125.0
1.0;make_tuple(pow(0.055736615191308625, m), add(562, p), if_gt(mcp, n, mkd, mkd), expit(n));2.0;out;5.0;rpart;b5465f47-a5c9-4d05-81e2-4dbbfd9cef4e;0.9736;random_search_300;167125.0
1.0;make_tuple(min(if_gt(rc, p, mkd, po), mul(0.0023848316577937596, mcp)), if_gt(mul(p, n), pow(xvar, rc), max(rc, 26), if_gt(mcp, po, 41, p)), expit(expit(p)), neg(pow(mcp, mkd)));2.0;in;13.0;rpart;265c6492-7e0f-4c10-b99c-000f744a5387;0.8736;random_search_300;125922.0
1.0;make_tuple(min(if_gt(rc, p, mkd, po), mul(0.0023848316577937596, mcp)), if_gt(mul(p, n), pow(xvar, rc), max(rc, 26), if_gt(mcp, po, 41, p)), expit(expit(p)), neg(pow(mcp, mkd)));2.0;out;13.0;rpart;265c6492-7e0f-4c10-b99c-000f744a5387;0.9933;random_search_300;125922.0
1.0;make_tuple(pow(pow(mcp, 2), add(rc, 14)), add(sub(279, mcp), max(po, n)), expit(sub(m, m)), pow(if_gt(m, 35, m, 0.017030949530261328), truediv(p, n)));2.0;in;12.0;rpart;55665947-244d-49e3-9b7b-6bb934b44895;0.8791;random_search_300;14965.0
1.0;make_tuple(pow(pow(mcp, 2), add(rc, 14)), add(sub(279, mcp), max(po, n)), expit(sub(m, m)), pow(if_gt(m, 35, m, 0.017030949530261328), truediv(p, n)));2.0;out;12.0;rpart;55665947-244d-49e3-9b7b-6bb934b44895;0.6403;random_search_300;14965.0
1.0;make_tuple(truediv(0.004496222695514915, m), truediv(xvar, mkd), max(rc, rc), expit(0.016185990720515287));2.0;in;5.0;rpart;b8532df4-ac69-4ee0-a89c-bc74f72806da;0.871;random_search_300;190411.0
1.0;make_tuple(truediv(0.004496222695514915, m), truediv(xvar, mkd), max(rc, rc), expit(0.016185990720515287));2.0;out;5.0;rpart;b8532df4-ac69-4ee0-a89c-bc74f72806da;0.9121;random_search_300;190411.0
1.0;make_tuple(truediv(0.005600997594401907, m), max(47, p), pow(m, mcp), expit(m));2.0;in;5.0;rpart;66a4cb2f-5c2e-42db-95dd-e87e90959d39;0.873;random_search_300;168868.0
1.0;make_tuple(truediv(0.005600997594401907, m), max(47, p), pow(m, mcp), expit(m));2.0;out;5.0;rpart;66a4cb2f-5c2e-42db-95dd-e87e90959d39;0.9501;random_search_300;168868.0
1.0;make_tuple(truediv(mul(mcp, 33), add(m, n)), pow(sub(n, rc), expit(xvar)), neg(truediv(89, 410)), pow(expit(mcp), mul(po, rc)));2.0;in;12.0;rpart;a87c3deb-1df3-4968-9f50-a22ffbca1191;0.8986;random_search_300;10101.0
1.0;make_tuple(truediv(mul(mcp, 33), add(m, n)), pow(sub(n, rc), expit(xvar)), neg(truediv(89, 410)), pow(expit(mcp), mul(po, rc)));2.0;out;12.0;rpart;a87c3deb-1df3-4968-9f50-a22ffbca1191;0.5705;random_search_300;10101.0
1.0;make_tuple(if_gt(add(xvar, 2), expit(84), mul(0.0027144271858621795, mcp), expit(xvar)), min(mul(p, p), mul(7, m)), neg(neg(0.016356346760083098)), min(expit(rc), min(mcp, rc)));2.0;in;14.0;rpart;bf980e5c-02a8-4271-addb-bd47692c2c7c;0.877;random_search_300;3549.0
1.0;make_tuple(if_gt(add(xvar, 2), expit(84), mul(0.0027144271858621795, mcp), expit(xvar)), min(mul(p, p), mul(7, m)), neg(neg(0.016356346760083098)), min(expit(rc), min(mcp, rc)));2.0;out;14.0;rpart;bf980e5c-02a8-4271-addb-bd47692c2c7c;0.9881;random_search_300;3549.0
1.0;make_tuple(pow(0.09337363390876607, m), sub(po, 0.3460511844220631), truediv(mkd, po), neg(m));2.0;in;5.0;rpart;9939c503-b287-49f8-9f4f-caf9448720ff;0.8701;random_search_300;168337.0
1.0;make_tuple(pow(0.09337363390876607, m), sub(po, 0.3460511844220631), truediv(mkd, po), neg(m));2.0;out;5.0;rpart;9939c503-b287-49f8-9f4f-caf9448720ff;0.6254;random_search_300;168337.0
1.0;make_tuple(truediv(0.0041328409583029115, m), sub(p, 0.4966890042105889), pow(rc, m), neg(n));2.0;in;5.0;rpart;fe55e5e9-51b5-43d2-ba38-a83eb63be6ee;0.8705;random_search_300;168912.0
1.0;make_tuple(truediv(0.0041328409583029115, m), sub(p, 0.4966890042105889), pow(rc, m), neg(n));2.0;out;5.0;rpart;fe55e5e9-51b5-43d2-ba38-a83eb63be6ee;0.994;random_search_300;168912.0
1.0;make_tuple(truediv(mul(25, mcp), add(n, po)), max(sub(mkd, m), add(0.17211731284323648, 26)), if_gt(truediv(xvar, m), mul(mkd, 266), mul(n, rc), neg(rc)), pow(add(m, 0.00205119743327013), max(xvar, rc)));2.0;in;15.0;rpart;e2024cd0-28f9-429d-81d2-9104edcaa4d4;0.8943;random_search_300;125921.0
1.0;make_tuple(truediv(mul(25, mcp), add(n, po)), max(sub(mkd, m), add(0.17211731284323648, 26)), if_gt(truediv(xvar, m), mul(mkd, 266), mul(n, rc), neg(rc)), pow(add(m, 0.00205119743327013), max(xvar, rc)));2.0;out;15.0;rpart;e2024cd0-28f9-429d-81d2-9104edcaa4d4;0.9817;random_search_300;125921.0
1.0;make_tuple(pow(0.07297961566364453, m), max(243, 0.0018041514100206747), if_gt(m, n, po, mcp), mul(xvar, xvar));2.0;in;5.0;rpart;876eaf30-6d9a-4a69-ab60-49cad34b77bc;0.8742;random_search_300;146818.0
1.0;make_tuple(pow(0.07297961566364453, m), max(243, 0.0018041514100206747), if_gt(m, n, po, mcp), mul(xvar, xvar));2.0;out;5.0;rpart;876eaf30-6d9a-4a69-ab60-49cad34b77bc;0.9233;random_search_300;146818.0
1.0;make_tuple(mul(0.0025054190839492612, mcp), add(p, xvar), if_gt(xvar, mkd, 15, xvar), pow(n, rc));2.0;in;5.0;rpart;92ad7257-e828-46d2-9b29-537069562c2a;0.875;random_search_300;14971.0
1.0;make_tuple(mul(0.0025054190839492612, mcp), add(p, xvar), if_gt(xvar, mkd, 15, xvar), pow(n, rc));2.0;out;5.0;rpart;92ad7257-e828-46d2-9b29-537069562c2a;0.8432;random_search_300;14971.0
1.0;make_tuple(truediv(pow(p, mcp), sub(n, 15)), max(truediv(0.010462740643135312, po), add(xvar, p)), truediv(neg(xvar), add(po, n)), max(min(xvar, p), mul(mcp, m)));2.0;in;13.0;rpart;3a0ba100-9b1f-4cbc-88e8-f7f5df93a664;0.8856;random_search_300;167120.0
1.0;make_tuple(truediv(pow(p, mcp), sub(n, 15)), max(truediv(0.010462740643135312, po), add(xvar, p)), truediv(neg(xvar), add(po, n)), max(min(xvar, p), mul(mcp, m)));2.0;out;13.0;rpart;3a0ba100-9b1f-4cbc-88e8-f7f5df93a664;0.4394;random_search_300;167120.0
1.0;make_tuple(if_gt(max(4, p), truediv(0.002612125696891794, mkd), pow(0.046568191364821356, m), expit(0.14940215586676733)), mul(mul(n, m), expit(p)), truediv(expit(mkd), max(0.004380849070967817, n)), min(mul(m, 127), neg(xvar)));2.0;in;15.0;rpart;973ddb2e-5bfb-46bb-973b-146b835a62ee;0.8731;random_search_300;58.0
1.0;make_tuple(if_gt(max(4, p), truediv(0.002612125696891794, mkd), pow(0.046568191364821356, m), expit(0.14940215586676733)), mul(mul(n, m), expit(p)), truediv(expit(mkd), max(0.004380849070967817, n)), min(mul(m, 127), neg(xvar)));2.0;out;15.0;rpart;973ddb2e-5bfb-46bb-973b-146b835a62ee;0.9911;random_search_300;58.0
1.0;make_tuple(pow(0.06455001817688497, m), mul(n, po), neg(p), neg(rc));2.0;in;5.0;rpart;0ce2ef29-e44a-4520-9953-638ff7dea9a4;0.8724;random_search_300;2074.0
1.0;make_tuple(pow(0.06455001817688497, m), mul(n, po), neg(p), neg(rc));2.0;out;5.0;rpart;0ce2ef29-e44a-4520-9953-638ff7dea9a4;0.9952;random_search_300;2074.0
1.0;make_tuple(min(add(0.9907018485204628, xvar), pow(0.046803933640232075, m)), sub(max(p, 0.48187507985587397), mul(mkd, m)), sub(sub(xvar, m), add(mkd, 0.0030066394837139293)), neg(if_gt(m, m, mkd, xvar)));2.0;in;12.0;rpart;cd49982b-462f-4cf1-b324-ea58ffaf446d;0.876;random_search_300;31.0
1.0;make_tuple(min(add(0.9907018485204628, xvar), pow(0.046803933640232075, m)), sub(max(p, 0.48187507985587397), mul(mkd, m)), sub(sub(xvar, m), add(mkd, 0.0030066394837139293)), neg(if_gt(m, m, mkd, xvar)));2.0;out;12.0;rpart;cd49982b-462f-4cf1-b324-ea58ffaf446d;0.6805;random_search_300;31.0
1.0;make_tuple(truediv(pow(p, mcp), max(0.0033723962491703095, n)), add(sub(rc, 0.02760041610012933), mul(n, n)), pow(mul(m, 823), truediv(0.0011987728814916168, 0.5613776196603305)), expit(sub(mcp, mcp)));2.0;in;12.0;rpart;6d43a1c2-dc77-4151-aeab-879c31d104e3;0.8792;random_search_300;3902.0
1.0;make_tuple(truediv(pow(p, mcp), max(0.0033723962491703095, n)), add(sub(rc, 0.02760041610012933), mul(n, n)), pow(mul(m, 823), truediv(0.0011987728814916168, 0.5613776196603305)), expit(sub(mcp, mcp)));2.0;out;12.0;rpart;6d43a1c2-dc77-4151-aeab-879c31d104e3;0.7258;random_search_300;3902.0
1.0;make_tuple(mul(mcp, 0.0025114609533101497), add(2, p), sub(mcp, p), expit(n));2.0;in;5.0;rpart;1916c1aa-dbc5-4056-aa59-913750479bcd;0.8729;random_search_300;168331.0
1.0;make_tuple(mul(mcp, 0.0025114609533101497), add(2, p), sub(mcp, p), expit(n));2.0;out;5.0;rpart;1916c1aa-dbc5-4056-aa59-913750479bcd;0.8879;random_search_300;168331.0
1.0;make_tuple(truediv(0.004385966701896088, m), add(m, po), mul(0.04966396574555609, mcp), mul(0.11390825213062106, 11));2.0;in;5.0;rpart;2d7bafc5-bda5-4c1b-88bd-722b4cf77aa8;0.8726;random_search_300;24.0
1.0;make_tuple(truediv(0.004385966701896088, m), add(m, po), mul(0.04966396574555609, mcp), mul(0.11390825213062106, 11));2.0;out;5.0;rpart;2d7bafc5-bda5-4c1b-88bd-722b4cf77aa8;0.9941;random_search_300;24.0
1.0;make_tuple(pow(0.05256196486031367, m), max(xvar, po), sub(mcp, 0.0017800675999146767), sub(4, mcp));2.0;in;5.0;rpart;5df4882a-ad0d-4380-a101-bc7e0e7586b5;0.8815;random_search_300;3903.0
1.0;make_tuple(pow(0.05256196486031367, m), max(xvar, po), sub(mcp, 0.0017800675999146767), sub(4, mcp));2.0;out;5.0;rpart;5df4882a-ad0d-4380-a101-bc7e0e7586b5;0.1285;random_search_300;3903.0
1.0;make_tuple(sub(truediv(mcp, mcp), expit(p)), add(neg(0.009126859783088519), add(12, m)), truediv(pow(mkd, m), truediv(0.0063024455229949705, po)), expit(expit(xvar)));2.0;in;12.0;rpart;8db63f71-5c5a-4116-b114-80a418ba5ca4;0.8702;random_search_300;9960.0
1.0;make_tuple(sub(truediv(mcp, mcp), expit(p)), add(neg(0.009126859783088519), add(12, m)), truediv(pow(mkd, m), truediv(0.0063024455229949705, po)), expit(expit(xvar)));2.0;out;12.0;rpart;8db63f71-5c5a-4116-b114-80a418ba5ca4;0.9987;random_search_300;9960.0
1.0;make_tuple(9, 209, 310, n);2.0;in;1.0;knn;9fff821f-fec4-4dfe-8d80-78e722f55004;0.7721;random_search_300;9971.0
1.0;make_tuple(9, 209, 310, n);2.0;out;1.0;knn;9fff821f-fec4-4dfe-8d80-78e722f55004;0.5877;random_search_300;9971.0
1.0;make_tuple(9, n, 304, n);2.0;in;1.0;knn;776af69d-3f17-45d7-870a-581358fea01a;0.7696;random_search_300;146825.0
1.0;make_tuple(9, n, 304, n);2.0;out;1.0;knn;776af69d-3f17-45d7-870a-581358fea01a;0.8814;random_search_300;146825.0
